paper_id,author,year,journal,clean_name,sample country,paper_plant_status,global_plant_status,Figure 2,Figure 3,Figure 4,Figure 5,title
182,Monza et al,1992,Soil Biology and Biochemistry,Lotus corniculatus,Uruguay,Non-Native,Non-Native,X,,,,Characterization of an indigenous population of Rhizobia nodulating Lotus Corniculatus
44,Bottomley et al,1994,Applied and Environmental Microbiology,Lupinus angustifolius,United States,Non-Native,Non-Native,X,,,,Genetic Structure and Symbiotic Characteristics of a Bradyrhizobium Population Recovered from a Pasture Soil
44,Bottomley et al,1994,Applied and Environmental Microbiology,Macroptilium atropurpureum,United States,Non-Native,Non-Native,X,,,,Genetic Structure and Symbiotic Characteristics of a Bradyrhizobium Population Recovered from a Pasture Soil
44,Bottomley et al,1994,Applied and Environmental Microbiology,Ornithopus compressus,United States,Non-Native,Non-Native,X,,,,Genetic Structure and Symbiotic Characteristics of a Bradyrhizobium Population Recovered from a Pasture Soil
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Acacia horrida,Senegal,Native,Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Acacia laeta,Senegal,Native,Non-Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Acacia senegal,Senegal,Native,Non-Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Acacia seyal,Senegal,Native,Non-Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Acacia tortilis,Senegal,Native,Non-Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Sesbania rostrata,Senegal,Native,Non-Native,X,,X,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
76,de Lajudie,1994,International Journal of Systematic Bacteriology,Sesbania senegal,Senegal,Native,Non-Native,X,,,,"Polyphasic taxonomy of rhizobia: Emendation of the genus Sinorhizobium and description of Sinorhizobium meliloti comb. nov., Sinorhizobium saheli sp. nov., and Sinorhizobium teranga sp. nov."
90,Dupuy et al,1994,International Journal of Systematic Bacteriology,Faidherbia albida,Senegal,Native,Non-Native,X,,,,Phenotypic and genotypic characterization of bradyrhizobia nodulating the leguminous tree Acacia albida
61,Chen et al,1995,International Journal of Systematic Bacteriology,Caragana polourensis,China,Native,Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
61,Chen et al,1995,International Journal of Systematic Bacteriology,Glycyrrhiza pallidiflora,China,Native,Non-Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
61,Chen et al,1995,International Journal of Systematic Bacteriology,Glycyrrhiza uralensis,China,Native,Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
61,Chen et al,1995,International Journal of Systematic Bacteriology,Halimodendron halodendron,China,Native,Non-Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
61,Chen et al,1995,International Journal of Systematic Bacteriology,Sophora alopecuroides,China,Native,Non-Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
61,Chen et al,1995,International Journal of Systematic Bacteriology,Sphaerophysa salsula,China,Native,Non-Native,X,,,,"Characteristics of rhizobium tianshanense sp. nov., a moderately and slowly growing root nodule bacterium isolated from an arid saline environment in Xinjiang, people's republic of china"
89,Drouin et al,1996,International Journal of Systematic Bacteriology,Lathyrus japonicus,Canada,Native,Non-Native,X,,,,Classification of bacteria nodulating Lathyrus japonicus and Lathyrus pratensis in Northern Quebec as strains of Rhizobium leguminosarum boivar viciae
89,Drouin et al,1996,International Journal of Systematic Bacteriology,Lathyrus pratensis,Canada,Non-Native,Non-Native,X,,X,,Classification of bacteria nodulating Lathyrus japonicus and Lathyrus pratensis in Northern Quebec as strains of Rhizobium leguminosarum boivar viciae
223,Rome et al,1996,Archives of Microbiology,Medicago truncatula,France,Native,Non-Native,X,,,,Evidence that two genomic species of Rhizobium are associated with Medicago truncatula
255,Sullivan et al,1996,Applied and Environmental Microbiology,Lotus corniculatus,New Zealand,Non-Native,Non-Native,X,,X,,Four unnamed species of nonsymbiotic rhizobia isolated from the rhizosphere of Lotus corniculatus
144,Laguerre et al,1997,Applied and Environmental Microbiology,Astragalus alpinus,Canada,Native,Native,X,,,,"Genetic diversity of Rhizobial symbionts isolated from legume species within the genera Astragalus, Oxytropis, and Onobrychis"
144,Laguerre et al,1997,Applied and Environmental Microbiology,Astragalus cicer,Canada,Non-Native,Non-Native,X,,X,,"Genetic diversity of Rhizobial symbionts isolated from legume species within the genera Astragalus, Oxytropis, and Onobrychis"
144,Laguerre et al,1997,Applied and Environmental Microbiology,Oxytropis deflexa,United States,Native,Native,X,,,,"Genetic diversity of Rhizobial symbionts isolated from legume species within the genera Astragalus, Oxytropis, and Onobrychis"
144,Laguerre et al,1997,Applied and Environmental Microbiology,Oxytropis maydelliana,Canada,Native,Native,X,,,,"Genetic diversity of Rhizobial symbionts isolated from legume species within the genera Astragalus, Oxytropis, and Onobrychis"
144,Laguerre et al,1997,Applied and Environmental Microbiology,Oxytropis riparia,United States,Non-Native,Non-Native,X,,,,"Genetic diversity of Rhizobial symbionts isolated from legume species within the genera Astragalus, Oxytropis, and Onobrychis"
77,de Lajudie,1998,International Journal of Systematic Bacteriology,Acacia senegal,Senegal,Native,Non-Native,X,,,X,Characterization of tropical tree rhizobia and description of Mesorhizobium plurifarium sp. nov.
77,de Lajudie,1998,International Journal of Systematic Bacteriology,Acacia tortilis,Senegal,Native,Non-Native,X,,,X,Characterization of tropical tree rhizobia and description of Mesorhizobium plurifarium sp. nov.
77,de Lajudie,1998,International Journal of Systematic Bacteriology,Prosopis juliflora,Senegal,Non-Native,Non-Native,X,,,X,Characterization of tropical tree rhizobia and description of Mesorhizobium plurifarium sp. nov.
199,Prin et al,1998,Biological Nitrogen Fixation for the 21st Century,Acacia mangium,Australia,Native,Non-Native,X,,,,"Genetic diversity of nitrogen-fixing rhizobia associated with Acacia mangium in its native area: north Queensland, Australia"
263,Vineusa et al,1998,Applied and Environmental Microbiology,Cytisus proliferus,Canary Islands,Native,Non-Native,X,,,,"Genoytpic characterization of Bradyrhizobium strains nodulating endemic woody legumes of the Canary Islands by PCR-restriction fragment length polymorphism analysis of genes encoding 16S rRNA (16S rDNA) and 16S-23S rDNA intergeneic spacers, repetitive extragenic palindromic PCR genomic fingerprinting and partial 16S rDNA sequencing"
265,Wang et al,1998,International Journal of Systematic Bacteriology,Sesbania herbacea,Mexico,Native,Non-Native,X,,,,"Rhizobium huautlense sp. Nov., a symbiont of Sesbania herbacea that has a close phylogenetic relationship with Rhizobium galegae"
78,de Lajudie,1999,Systematic and Applied Microbiology,Acacia saligna,Senegal,Non-Native,Non-Native,,,X,,Agrobacterium bv. 1 strains isolated from nodules of tropical legumes
78,de Lajudie,1999,Systematic and Applied Microbiology,Prosopis juliflora,Senegal,Non-Native,Non-Native,X,,,,Agrobacterium bv. 1 strains isolated from nodules of tropical legumes
173,Marsudi et al,1999,Soil Biology and Biochemistry,Acacia saligna,Australia,Native,Non-Native,X,,X,,Identification and characterization of fast- and slow-growing root nodule bacteria from South-Western Australian soils able to nodulate Acacia saligna
176,McInroy et al,1999,FEMS Microbiology Letters,Faidherbia albida,Kenya,Native,Non-Native,X,,,,Characterization of rhizobia from African acacias and other tropical woody legumes using Biologª and partial 16S rRNA sequencing
256,Nick et al,1999,International Journal of Systematic Bacteriology,Acacia senegal,Sudan,Native,Non-Native,X,,,X,"Sinorhizobium arboris sp. Nov. and Sinorhizobium kostiense sp. Nov., isolated from leguminous trees in Sudan and Kenya"
256,Nick et al,1999,International Journal of Systematic Bacteriology,Prosopis chilensis,Kenya,Non-Native,Non-Native,X,,,,"Sinorhizobium arboris sp. Nov. and Sinorhizobium kostiense sp. Nov., isolated from leguminous trees in Sudan and Kenya"
256,Nick et al,1999,International Journal of Systematic Bacteriology,Prosopis chilensis,Sudan,Non-Native,Non-Native,X,,,X,"Sinorhizobium arboris sp. Nov. and Sinorhizobium kostiense sp. Nov., isolated from leguminous trees in Sudan and Kenya"
226,Samba et al,1999,Symbiosis,Crotalaria comosa,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria glaucoides,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria goreensis,Senegal,Native,Non-Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria hyssopifolia,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria lathyroides,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria perrottetii,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria podocarpa,Senegal,Native,Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
226,Samba et al,1999,Symbiosis,Crotalaria retusa,Senegal,Native,Non-Native,X,,,,Diversity of rhizobia nodulating Crotalaria spp. from Senegal
241,Sterner and Parker,1999,Systematic and Applied Microbiology,Amphicarpaea bracteata,United States,Native,Native,X,,,,Diversity and relationships of bradyrhizobia from Amphicarpaea bracteata based on partial nod and ribosomal sequences
257,Tan et al,1999,International Journal of Systematic Bacteriology,Amorpha fruticosa,China,Non-Native,Non-Native,X,,,,Characterization of bacteria isolated from wild legumes in the north-western regions of China
257,Tan et al,1999,International Journal of Systematic Bacteriology,Amphicarpaea bracteata,China,Native,Native,X,,,,Characterization of bacteria isolated from wild legumes in the north-western regions of China
257,Tan et al,1999,International Journal of Systematic Bacteriology,Gueldenstaedtia multiflora,China,Native,Native,X,,,,Characterization of bacteria isolated from wild legumes in the north-western regions of China
257,Tan et al,1999,International Journal of Systematic Bacteriology,Securigera varia,China,Non-Native,Non-Native,X,,,,Characterization of bacteria isolated from wild legumes in the north-western regions of China
268,Wang et al,1999,Microbial Ecology,Leucaena leucocephala,Mexico,Non-Native,Non-Native,X,,X,,Genetic diversity of rhizobia from Leucaena leucocephala nodules in Mexican soils
266,Wang et al (a),1999,International Journal of Systematic Bacteriology,Amorpha fruticosa,China,Non-Native,Non-Native,X,,,,Diversity of rhizobia associated with Amorpha fruticosa isolated from Chinese soils and description of Mesorhizobium amorphae sp. Nov. 
271,Wang et al (b),1999,International Journal of Systematic Bacteriology,Mimosa affinis,Mexico,Native,Native,X,,,,"Rhizobium elti bv. Mimosae, a novel biovar isolated from Mimosa affinis"
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Abrus pulchellus,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Alysicarpus glumaceus,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Alysicarpus ovalifolius,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Alysicarpus rugosus,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Bryaspis lupulina,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Crotalaria glaucoides,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Crotalaria goreensis,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Crotalaria hyssopifolia,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Crotalaria lathyroides,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Crotalaria retusa,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Eriosema glomeratum,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Flemingia faginea,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera astragalina,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera hirsuta,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera microcarpa,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera senegalensis,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera stenophylla,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Indigofera tinctoria,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Rhynchosia minima,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Senna insularis,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Sesbania rostrata,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Tephrosia bracteolata,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Tephrosia villosa,Senegal,Native,Non-Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
87,Doignon-Bourcier et al,2000,Applied and Environmental Microbiology,Zornia glochidiata,Senegal,Native,Native,X,,,,Genotypic characteristic of Bradyrhyzobium strains nodulating small senegalese legumes by 16S-23S rRNA intergenic gene spacers and amplified fragment length polymorphism fingerprint anayles
124,Jarabo-Lorenzo et al,2000,Systematic and Applied Microbiology,Adenocarpus foliolosus,Canary Islands,Native,Native,X,,,,Restriction fragment length polymorphism analysis of 16S rDNA and low molecular weight RNA profiling of rhizobial isolates from shrubby legumes endemic to the Canary Islands
124,Jarabo-Lorenzo et al,2000,Systematic and Applied Microbiology,Cytisus proliferus,Canary Islands,Native,Non-Native,X,,,,Restriction fragment length polymorphism analysis of 16S rDNA and low molecular weight RNA profiling of rhizobial isolates from shrubby legumes endemic to the Canary Islands
192,Parker,2000,Systematic and Applied Microbiology,Tachigali versicolor,Panama,Native,Native,X,,,,"Divergent Bradyrhizobium symbionts on Tachigali versicolor from Barro Colorado Island, Panama"
295,Willems et al,2000,Systematic and Applied Microbiology,Aeschynomene afraspera,Senegal,Native,Native,X,,,,AFLP fingerprint analysis of Bradyrhizobium strains isolated from Faidherbia albida and Aeschynomene species
295,Willems et al,2000,Systematic and Applied Microbiology,Aeschynomene americana,Senegal,Non-Native,Non-Native,X,,,,AFLP fingerprint analysis of Bradyrhizobium strains isolated from Faidherbia albida and Aeschynomene species
295,Willems et al,2000,Systematic and Applied Microbiology,Aeschynomene elaphroxylon,Senegal,Native,Non-Native,X,,,,AFLP fingerprint analysis of Bradyrhizobium strains isolated from Faidherbia albida and Aeschynomene species
295,Willems et al,2000,Systematic and Applied Microbiology,Aeschynomene indica,Senegal,Native,Non-Native,X,,,,AFLP fingerprint analysis of Bradyrhizobium strains isolated from Faidherbia albida and Aeschynomene species
295,Willems et al,2000,Systematic and Applied Microbiology,Aeschynomene sensitiva,Senegal,Native,Native,X,,,,AFLP fingerprint analysis of Bradyrhizobium strains isolated from Faidherbia albida and Aeschynomene species
62,Chen et al,2001,International Journal of Systematic and Evolutionary Microbiology,Mimosa diplotricha,Taiwan,Non-Native,Non-Native,X,,,,"Ralstonia taiwanesis sp. nov., isolated from root nodules of Mimosa species and sputum of cystic fibrosis patient"
62,Chen et al,2001,International Journal of Systematic and Evolutionary Microbiology,Mimosa pudica,Taiwan,Non-Native,Non-Native,X,,X,,"Ralstonia taiwanesis sp. nov., isolated from root nodules of Mimosa species and sputum of cystic fibrosis patient"
99,Frioni et al,2001,Applied Soil Ecology,Acacia caven,Uruguay,Native,Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Enterolobium contortisiliquum,Uruguay,Native,Non-Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Erythrina crista-galli,Uruguay,Native,Non-Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Inga uraguensis,Uruguay,Native,Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Lonchocarpus nitidus,Uruguay,Native,Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Peltophorum dubium,Uruguay,Native,Non-Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Prosopis nigra,Uruguay,Native,Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
99,Frioni et al,2001,Applied Soil Ecology,Sesbania virgata,Uruguay,Native,Non-Native,X,,,,Differentiation of rhizobia isolated from native legume trees in Uruguay
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia cangaiensis,Australia,Native,Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia dealbata,Australia,Native,Non-Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia glaucocarpa,Australia,Native,Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia implexa,Australia,Native,Non-Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia irrorata,Australia,Native,Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia mearnsii,Australia,Native,Non-Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
137,Lafay and Burdon,2001,Applied and Environmental Microbiology,Acacia melanoxylon,Australia,Native,Non-Native,X,,,,Small-subunit rRNA genotyping of rhizobia nodulating australian Acacia spp.
225,Sajnaga et al,2001,Antonie van Leeuwenhoek,Cytisus scoparius,Poland,Native,Non-Native,X,,,,The root-nodule symbiosis between Sarothamnus scoparius L. and its microsymbionts
246,Tan et al,2001,International Journal of Systematic and Evolutionary Microbiology,Amphicarpaea bracteata,China,Native,Native,X,,,,"Rhizobium yanglingense sp. Nov., isolated from arid and semi-arid regions in China"
246,Tan et al,2001,International Journal of Systematic and Evolutionary Microbiology,Securigera varia,China,Non-Native,Non-Native,X,,,,"Rhizobium yanglingense sp. Nov., isolated from arid and semi-arid regions in China"
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,Argentina,Non-Native,Non-Native,,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,Bulgaria,Native,Non-Native,,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,Finland,Non-Native,Non-Native,,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,Italy,Native,Non-Native,,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,New Zealand,Non-Native,Non-Native,X,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega officinalis,UK,Non-Native,Non-Native,X,,X,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega orientalis,Finland,Non-Native,Non-Native,X,,,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
249,Terefework et al,2001,Journal of Biotechnology,Galega orientalis,Russia,Non-Native,Non-Native,X,,,,AFLP fingerprinting as a tool to study the genetic diversity of Rhizobium galegae isolated from Galega orientalis and Galega officinalis
3,Acosta-Duran and Martinez-Romero,2002,Archives of Microbiology,Gliricidia sepium,Mexico,Native,Non-Native,X,,,,"Diversity of rhizobia from nodules of the leguminous tree Gliricidia sepium, a natural host of Rhizobium tropici"
123,Jaftha et al,2002,Systematic and Applied Microbiology,Lotononis bainesii,South Africa,Native,Non-Native,X,,,,Characterization of pigmented methylotrophic bacteria which nodulate Lotononis bainesii
181,Montecchia et al,2002,Systematic and Applied Microbiology,Aeschynomene rudis,Argentina,Native,Non-Native,X,,,,Analysis of genomic diversity among photosynthetic stem-nodulating rhizobial strains from Northeast Argentina
260,Parker,2002,Applied and Environmental Microbiology,Desmodium grahamii,Mexico,Native,Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
260,Parker,2002,Applied and Environmental Microbiology,Desmodium retinens,Mexico,Native,Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
260,Parker,2002,Applied and Environmental Microbiology,Macroptilium gibbosifolium,Mexico,Native,Non-Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
260,Parker,2002,Applied and Environmental Microbiology,Phaseolus parvulus,Mexico,Native,Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
260,Parker,2002,Applied and Environmental Microbiology,Phaseolus pauciflorus,Mexico,Native,Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
260,Parker,2002,Applied and Environmental Microbiology,Phaseolus pedicellatus,Mexico,Native,Native,X,,,,"Bradyrhizobia from wild Phaseolus, Desmodium and Macroptilium species in northern Mexico"
201,Qian and Parker,2002,Systematic and Applied Microbiology,Lotus oroboides,Mexico,Native,Native,X,,,,Contrasting nifD and ribosomal gene relationships among Mesorhizobium from Lotus oroboides in Northern Mexico
200,Quatrini et al,2002,Journal of Applied Microbiology,Spartium junceum,Italy,Native,Non-Native,X,,,,Bradyrhizobium sp. nodulating the Mediterranean shrub Spanish broom (Spartium junceum L.)
245,Sylla et al,2002,Systematic and Applied Microbiology,Pterocarpus erinaceus,Senegal,Native,Native,X,,,,Phenotypic and genotypic diversity of rhizobia nodulating Pterocarpus ernaceus and P. lucens in Senegal
